,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
245,18118,04,05,14,21,34,06,09,"6,485,845,808",6,"7,363,770",43,"156,425","211,508,812",2018-10-08
246,18117,07,11,13,22,29,03,08,"6,498,990,134",8,"6,746,812",104,"66,007","217,651,581",2018-10-06
247,18116,01,14,17,21,33,07,10,"6,524,536,540",6,"7,638,767",48,"168,431","182,177,791",2018-10-03
248,18115,02,06,13,18,25,01,02,"6,535,370,887",5,"7,251,127",118,"63,538","188,986,085",2018-10-01
249,18114,12,18,26,28,29,05,06,"6,552,450,316",6,"8,262,635",77,"121,614","224,148,934",2018-09-29
250,18113,08,12,27,31,33,04,08,"6,557,535,636",1,"10,000,000",68,"132,991","204,939,053",2018-09-26
251,18112,03,07,08,09,29,09,10,"6,521,875,291",3,"9,319,980",88,"76,560","193,514,083",2018-09-24
252,18111,03,16,27,28,32,04,05,"6,520,081,923",3,"10,000,000",48,"212,799","215,472,949",2018-09-22
253,18110,06,19,21,27,28,03,11,"6,499,010,024",6,"7,219,659",136,"56,279","199,222,858",2018-09-19
254,18109,10,16,23,25,34,02,05,"6,515,974,853",3,"9,587,170",37,"234,571","193,599,346",2018-09-17
255,18108,09,10,24,31,32,07,12,"6,512,454,344",1,"10,000,000",40,"257,386","214,909,384",2018-09-15
256,18107,07,08,09,10,22,03,04,"6,469,261,221",5,"8,520,138",84,"102,992","207,148,979",2018-09-12
257,18106,04,14,17,24,31,01,04,"6,472,172,226",2,"10,000,000",84,"107,492","204,182,024",2018-09-10
258,18105,01,16,19,20,31,02,07,"6,452,487,726",3,"10,000,000",62,"170,599","219,284,141",2018-09-08
259,18104,01,13,14,26,28,07,11,"6,430,739,174",1,"10,000,000",40,"253,224","203,640,357",2018-09-05
260,18103,14,24,26,28,35,02,03,"6,391,571,458",0,0,31,"311,015","202,609,595",2018-09-03
261,18102,06,07,13,22,24,10,12,"6,342,068,179",2,"10,000,000",71,"145,812","224,197,222",2018-09-01
262,18101,03,14,15,23,29,04,05,"6,308,725,026",8,"6,369,457",213,"31,199","198,499,936",2018-08-29
263,18100,06,20,21,26,30,06,09,"6,342,598,373",4,"8,691,899",42,"179,521","200,023,810",2018-08-27
264,18099,12,13,16,20,21,01,07,"6,343,983,973",6,"9,356,006",33,"344,348","222,690,897",2018-08-25
265,18098,02,15,18,25,27,05,07,"6,340,719,923",5,"8,366,389",54,"145,237","203,730,773",2018-08-22
266,18097,10,12,14,18,23,01,04,"6,344,726,748",2,"10,000,000",26,"407,484","205,831,161",2018-08-20
267,18096,13,14,20,28,34,06,10,"6,319,451,570",3,"10,000,000",67,"137,285","224,999,849",2018-08-18
268,18095,07,14,18,29,35,05,12,"6,304,083,968",10,"6,232,202",169,"33,847","201,899,050",2018-08-15
269,18094,11,16,25,30,34,08,10,"6,342,519,469",0,0,40,"250,003","204,437,453",2018-08-13
270,18093,03,11,16,18,33,03,11,"6,289,602,123",2,"10,000,000",71,"133,969","219,900,805",2018-08-11
271,18092,05,07,14,18,19,04,10,"6,271,921,898",1,"10,000,000",61,"138,724","203,960,013",2018-08-08
272,18091,06,22,26,28,31,01,07,"6,239,379,715",2,"10,000,000",50,"200,300","200,209,093",2018-08-06
273,18090,06,20,24,33,34,04,11,"6,215,638,458",1,"10,000,000",38,"222,618","214,323,707",2018-08-04
274,18089,26,27,28,32,34,06,10,"6,185,259,533",3,"10,000,000",188,"43,376","198,789,849",2018-08-01
275,18088,08,09,21,25,33,01,08,"6,175,967,288",3,"9,965,868",47,"209,895","201,070,776",2018-07-30
276,18087,03,14,19,23,25,01,04,"6,170,422,461",3,"10,000,000",60,"185,287","221,733,708",2018-07-28
277,18086,16,22,24,29,31,04,05,"6,147,152,397",2,"10,000,000",26,"359,527","202,039,886",2018-07-25
278,18085,01,02,14,25,31,05,07,"6,119,215,421",4,"9,772,486",48,"203,649","203,720,742",2018-07-23
279,18084,06,11,17,22,35,11,12,"6,114,274,675",0,0,60,"170,820","221,782,319",2018-07-21
280,18083,07,12,25,27,28,10,11,"6,060,893,274",3,"10,000,000",57,"186,650","203,396,776",2018-07-18
281,18082,01,02,14,17,18,08,10,"6,046,964,394",0,0,49,"202,544","202,664,331",2018-07-16
282,18081,02,10,13,21,35,01,12,"5,995,484,438",1,"10,000,000",74,"153,574","220,990,027",2018-07-14
283,18080,07,16,24,26,31,10,11,"5,956,453,500",6,"7,560,939",100,"79,192","200,930,992",2018-07-11
284,18079,03,04,10,27,29,01,05,"5,968,985,976",9,"6,597,056",150,"53,079","202,323,374",2018-07-09
285,18078,07,11,12,22,30,03,06,"5,999,253,266",2,"10,000,000",101,"80,657","218,580,534",2018-07-07
286,18077,01,06,09,15,26,08,09,"5,981,630,962",1,"10,000,000",69,"122,792","203,843,593",2018-07-04
287,18076,07,18,28,29,32,06,08,"5,950,663,010",4,"7,818,546",127,"55,940","199,580,156",2018-07-02
288,18075,01,06,12,20,34,04,12,"5,958,857,007",1,"10,000,000",80,"165,012","220,535,723",2018-06-30
289,18074,03,09,12,28,30,04,12,"5,909,727,592",11,"6,048,382",117,"68,364","199,597,596",2018-06-27
290,18073,13,19,24,25,29,02,08,"5,972,044,398",5,"7,758,350",118,"67,694","201,563,745",2018-06-25
291,18072,05,12,17,24,26,01,02,"5,981,278,505",2,"10,000,000",61,"166,210","224,650,873",2018-06-23
292,18071,02,05,23,30,31,03,09,"5,949,658,808",1,"10,000,000",33,"266,396","214,566,154",2018-06-20
293,18070,02,05,10,16,30,04,07,"5,919,039,404",1,"10,000,000",52,"166,567","211,903,935",2018-06-18
294,18069,01,08,13,21,24,02,11,"5,885,037,873",3,"10,000,000",35,"304,461","241,142,640",2018-06-16
295,18068,08,12,16,26,33,05,06,"5,874,936,454",2,"10,000,000",72,"105,371","196,468,042",2018-06-13
296,18067,03,07,12,18,31,07,10,"5,854,895,390",1,"10,000,000",67,"139,612","219,756,324",2018-06-11
297,18066,01,20,23,32,33,01,04,"5,813,704,069",2,"10,000,000",57,"203,548","239,793,134",2018-06-09
298,18065,07,10,28,31,32,08,10,"5,772,639,586",3,"10,000,000",119,"75,369","220,810,457",2018-06-06
299,18064,01,03,04,11,29,02,04,"5,761,282,472",0,0,65,"160,419","224,954,479",2018-06-04
300,18063,05,14,15,32,34,03,10,"5,705,403,010",4,"9,167,585",83,"109,249","245,622,727",2018-06-02
301,18062,12,14,19,23,35,02,07,"5,703,821,164",1,"10,000,000",54,"196,831","238,259,472",2018-05-30
302,18061,04,10,12,28,31,08,11,"5,653,787,525",5,"8,898,996",56,"171,242","237,450,953",2018-05-28
303,18060,04,22,27,29,31,02,10,"5,654,020,895",2,"10,000,000",55,"226,490","263,797,526",2018-05-26
304,18059,01,09,10,27,35,06,11,"5,611,696,366",1,"10,000,000",64,"165,915","242,609,804",2018-05-23
305,18058,09,11,12,26,32,04,10,"5,563,764,270",1,"10,000,000",117,"68,635","239,072,621",2018-05-21
306,18057,13,19,22,27,28,05,06,"5,533,435,106",7,"7,295,419",105,"101,615","263,782,813",2018-05-19
307,18056,02,04,16,28,34,05,07,"5,556,714,938",1,"10,000,000",66,"160,241","242,284,907",2018-05-16
308,18055,03,07,20,33,34,09,10,"5,505,823,357",1,"10,000,000",78,"125,126","247,382,161",2018-05-14
309,18054,09,10,12,20,30,01,07,"5,465,203,784",13,"6,617,083",122,"91,172","266,905,172",2018-05-12
310,18053,11,16,21,23,25,02,12,"5,515,804,329",0,0,49,"252,575","247,482,667",2018-05-09
311,18052,05,16,18,19,25,02,07,"5,447,819,442",4,"8,985,806",95,"103,357","240,438,756",2018-05-07
312,18051,09,18,28,29,35,03,11,"5,447,396,941",2,"10,000,000",79,"130,027","263,978,006",2018-05-05
313,18050,22,24,26,34,35,06,12,"5,422,293,094",1,"10,000,000",52,"225,430","241,836,897",2018-05-02
314,18049,04,07,09,10,13,06,12,"5,368,233,194",0,0,63,"147,438","230,788,528",2018-04-30
315,18048,02,03,11,20,25,02,07,"5,318,104,005",3,"10,000,000",56,"204,437","276,622,481",2018-04-28
316,18047,03,08,10,14,20,04,08,"5,293,491,487",3,"10,000,000",62,"183,363","258,398,718",2018-04-25
317,18046,10,20,22,29,32,05,10,"5,268,370,217",7,"7,630,443",55,"196,032","257,284,500",2018-04-23
318,18045,02,05,20,30,35,05,09,"5,283,900,535",4,"10,000,000",71,"171,739","283,210,997",2018-04-21
319,18044,02,04,06,18,21,05,08,"5,268,779,121",2,"10,000,000",111,"86,924","265,929,558",2018-04-18
320,18043,03,06,13,28,33,04,11,"5,239,147,674",17,"5,925,049",73,"113,999","256,568,992",2018-04-16
321,18042,03,19,25,29,35,05,09,"5,327,068,941",19,"5,684,224",122,"65,084","265,007,165",2018-04-14
322,18041,01,23,25,31,33,01,12,"5,445,163,138",3,"10,000,000",57,"213,838","253,422,570",2018-04-11
323,18040,05,07,18,27,31,01,08,"5,411,665,761",0,0,122,"70,652","211,513,034",2018-04-09
324,18039,02,07,14,29,32,10,11,"5,364,269,644",2,"10,000,000",84,"109,752","217,344,524",2018-04-07
325,18038,14,23,25,31,32,01,03,"5,339,234,513",3,"10,000,000",39,"263,418","198,878,775",2018-04-04
326,18037,01,03,27,30,31,02,11,"5,323,867,872",2,"10,000,000",52,"183,389","205,790,103",2018-04-02
327,18036,11,17,18,21,27,07,08,"5,297,754,793",0,0,54,"207,387","227,859,939",2018-03-31
328,18035,05,07,10,12,24,07,11,"5,244,871,082",0,0,73,"129,707","211,060,885",2018-03-28
329,18034,08,11,22,27,32,03,07,"5,196,338,763",5,"8,607,549",110,"78,334","212,117,050",2018-03-26
330,18033,02,03,19,23,34,04,09,"5,198,381,632",9,"6,877,616",113,"65,866","231,061,109",2018-03-24
331,18032,07,10,17,32,35,05,12,"5,225,006,750",1,"10,000,000",59,"161,202","211,403,323",2018-03-21
332,18031,03,08,13,17,23,05,11,"5,184,093,714",1,"10,000,000",83,"115,734","211,527,559",2018-03-19
333,18030,05,18,21,28,32,09,11,"5,152,546,013",2,"10,000,000",130,"68,015","230,478,981",2018-03-17
334,18029,03,09,21,25,29,01,08,"5,134,052,855",3,"10,000,000",81,"112,385","211,962,307",2018-03-14
335,18028,04,19,25,30,35,04,07,"5,125,941,530",1,"10,000,000",60,"175,366","210,397,698",2018-03-12
336,18027,01,18,20,21,26,04,11,"5,085,962,016",3,"10,000,000",39,"257,805","222,637,440",2018-03-10
337,18026,01,02,03,04,30,03,05,"5,074,912,532",2,"10,000,000",108,"82,611","205,938,359",2018-03-07
338,18025,07,08,09,15,34,07,08,"5,047,617,317",3,"10,000,000",46,"203,072","207,433,913",2018-03-05
339,18024,02,16,24,30,32,04,07,"5,038,602,897",3,"10,000,000",29,"383,935","230,080,943",2018-03-03
340,18023,12,13,18,21,29,02,08,"5,016,451,627",1,"10,000,000",72,"110,789","203,587,803",2018-02-28
341,18022,02,10,19,33,35,05,06,"4,988,506,161",0,0,43,"223,044","202,288,216",2018-02-26
342,18021,05,06,08,09,15,04,11,"4,941,852,651",1,"10,000,000",84,"101,227","233,520,667",2018-02-24
343,18020,01,10,13,14,21,09,12,"4,908,324,787",1,"10,000,000",45,"251,143","223,552,917",2018-02-14
344,18019,10,11,19,21,28,05,12,"4,865,933,980",1,"10,000,000",42,"250,933","206,501,821",2018-02-12
345,18018,06,08,13,24,28,06,12,"4,824,492,674",0,0,63,"176,906","226,108,418",2018-02-10
346,18017,04,19,21,23,31,04,09,"4,771,863,108",3,"9,929,207",37,"262,613","202,520,718",2018-02-07
347,18016,01,02,12,13,23,09,12,"4,766,514,256",3,"10,000,000",81,"108,508","202,835,116",2018-02-05
348,18015,04,13,15,18,29,05,11,"4,753,653,322",2,"10,000,000",59,"155,659","220,572,521",2018-02-03
349,18014,14,16,18,24,31,01,08,"4,726,825,681",1,"10,000,000",53,"188,566","203,817,985",2018-01-31
350,18013,08,24,31,33,35,07,10,"4,684,812,702",0,0,43,"245,948","203,090,721",2018-01-29
351,18012,03,22,24,29,34,07,11,"4,635,213,010",6,"8,218,993",109,"92,558","218,599,858",2018-01-27
352,18011,03,13,15,23,26,01,10,"4,641,173,456",0,0,37,"309,639","203,498,133",2018-01-24
353,18010,24,25,26,28,29,04,12,"4,588,018,755",2,"10,000,000",74,"136,700","209,455,315",2018-01-22
354,18009,10,12,28,30,34,03,04,"4,570,009,063",0,0,38,"338,952","230,281,073",2018-01-20
355,18008,09,15,17,20,22,10,11,"4,509,562,520",3,"9,822,295",47,"225,457","211,879,491",2018-01-17
356,18007,03,04,28,31,34,04,11,"4,504,102,672",2,"10,000,000",41,"263,162","210,430,592",2018-01-15
357,18006,19,20,30,32,33,03,05,"4,483,250,787",0,0,121,"79,115","228,876,959",2018-01-13
358,18005,04,09,23,24,30,08,11,"4,435,847,449",6,"7,758,568",174,"48,824","208,354,385",2018-01-10
359,18004,04,09,22,28,30,01,10,"4,445,675,467",4,"9,787,367",56,"186,520","205,801,716",2018-01-08
360,18003,04,21,23,24,30,09,10,"4,440,647,604",5,"8,556,199",60,"172,793","226,801,109",2018-01-06
361,18002,12,20,23,27,34,01,06,"4,443,585,959",11,"6,484,151",77,"108,436","208,431,222",2018-01-03
362,18001,01,13,22,25,35,03,04,"4,479,674,483",4,"9,138,300",47,"249,848","215,274,808",2018-01-01
363,17153,01,09,24,26,34,09,12,"4,478,126,302",4,"10,000,000",70,"162,593","236,928,410",2017-12-30
364,17152,02,04,07,23,28,02,08,"4,466,541,182",4,"9,200,875",89,"102,532","214,887,235",2017-12-27
365,17151,05,06,23,28,32,04,05,"4,464,946,961",3,"10,000,000",52,"198,440","211,995,741",2017-12-25
366,17150,03,06,10,13,18,09,11,"4,457,502,260",1,"10,000,000",41,"282,679","235,911,666",2017-12-23
367,17149,10,18,19,25,26,04,12,"4,407,904,079",1,"10,000,000",102,"102,805","216,816,379",2017-12-20
368,17148,19,27,31,32,35,11,12,"4,364,959,468",4,"8,582,365",60,"151,203","211,263,443",2017-12-18
369,17147,05,16,17,25,34,01,11,"4,367,250,718",1,"10,000,000",73,"151,991","229,737,246",2017-12-16
370,17146,01,05,11,14,35,09,10,"4,318,480,826",4,"9,143,114",99,"90,710","213,122,165",2017-12-13
371,17145,04,07,17,18,19,03,10,"4,317,224,774",2,"10,000,000",114,"72,192","213,369,884",2017-12-11
372,17144,03,21,23,29,32,10,11,"4,309,699,345",3,"10,000,000",76,"161,804","233,101,357",2017-12-09
373,17143,06,09,24,29,32,02,07,"4,282,393,686",4,"10,000,000",66,"147,020","209,971,249",2017-12-06
374,17142,01,05,16,19,28,02,10,"4,275,347,171",1,"10,000,000",55,"174,921","209,153,464",2017-12-04
375,17141,02,08,21,22,29,03,05,"4,237,389,514",3,"10,000,000",69,"150,239","227,842,115",2017-12-02
376,17140,10,16,25,26,29,01,05,"4,219,678,773",3,"10,000,000",51,"185,752","210,287,622",2017-11-29
377,17139,02,06,19,25,32,09,12,"4,210,596,967",2,"10,000,000",85,"91,355","208,076,169",2017-11-27
378,17138,04,07,09,20,25,02,11,"4,195,563,190",13,"6,550,178",69,"144,104","224,706,665",2017-11-25
379,17137,01,20,22,28,29,05,07,"4,236,731,015",15,"6,019,019",32,"297,765","208,371,260",2017-11-22
380,17136,01,11,20,21,22,03,04,"4,314,495,402",17,"5,878,930",96,"103,245","204,621,999",2017-11-20
381,17135,01,12,15,19,22,02,04,"4,403,766,719",4,"10,000,000",59,"207,123","228,099,000",2017-11-18
382,17134,07,18,19,32,34,02,10,"4,384,046,233",2,"10,000,000",91,"105,156","209,089,016",2017-11-15
383,17133,15,17,19,32,33,01,03,"4,363,865,130",0,0,53,"199,420","205,369,201",2017-11-13
384,17132,11,17,23,26,27,01,10,"4,276,365,066",2,"10,000,000",67,"187,527","228,286,369",2017-11-11
385,17131,03,05,08,19,34,01,12,"4,276,365,066",4,"10,000,000",68,"131,810","209,769,933",2017-11-08
386,17130,05,18,28,33,34,03,04,"4,269,462,536",1,"10,000,000",56,"177,998","205,281,738",2017-11-06
387,17129,05,17,20,32,33,04,09,"4,234,584,571",4,"8,566,848",95,"74,828","221,400,965",2017-11-04
388,17128,09,11,13,18,33,02,03,"4,236,702,290",3,"10,000,000",47,"237,346","210,460,163",2017-11-01
389,17127,02,15,18,21,22,03,10,"4,224,508,242",17,"5,932,533",87,"81,089","202,014,185",2017-10-30
390,17126,03,04,13,24,33,01,11,"4,291,619,493",3,"10,000,000",71,"176,696","224,742,436",2017-10-28
391,17125,07,11,18,26,28,04,05,"4,275,162,353",16,"5,652,545",255,"21,874","202,527,987",2017-10-25
392,17124,03,29,30,32,35,03,08,"4,351,880,934",1,"10,000,000",48,"179,827","201,634,459",2017-10-23
393,17123,03,15,23,26,32,01,12,"4,318,722,376",2,"10,000,000",67,"180,135","224,279,189",2017-10-21
394,17122,03,12,18,29,34,03,11,"4,284,527,224",3,"10,000,000",72,"137,357","204,853,140",2017-10-18
395,17121,01,06,12,26,31,01,07,"4,271,765,199",0,0,59,"149,524","199,583,003",2017-10-16
396,17120,08,15,24,26,27,05,06,"4,223,045,066",7,"6,747,509",107,"63,449","216,330,390",2017-10-14
397,17119,05,07,13,29,35,03,08,"4,247,472,952",5,"8,296,832",43,"216,912","197,391,000",2017-10-11
398,17118,02,07,16,20,33,03,11,"4,252,457,951",11,"6,287,618",57,"166,932","195,121,929",2017-10-09
399,17117,05,07,09,24,32,08,10,"4,307,581,838",5,"8,668,433",40,"220,578","207,881,694",2017-10-07
400,17116,02,27,30,32,33,01,03,"4,309,435,912",2,"10,000,000",36,"242,412","172,984,540",2017-10-04
401,17115,14,19,20,25,31,06,08,"4,288,831,779",3,"9,023,329",172,"38,436","175,963,547",2017-10-02
402,17114,06,07,12,18,23,01,12,"4,288,325,250",1,"10,000,000",55,"207,498","221,457,669",2017-09-30
403,17113,05,08,17,18,23,04,12,"4,238,842,403",10,"6,601,551",117,"73,142","202,181,819",2017-09-27
404,17112,05,06,20,31,32,06,12,"4,270,236,000",6,"7,219,221",88,"105,157","199,283,910",2017-09-25
405,17111,02,14,17,26,34,08,12,"4,289,815,824",1,"10,000,000",43,"251,070","220,140,489",2017-09-23
406,17110,10,14,20,21,35,02,05,"4,252,044,900",3,"10,000,000",59,"154,052","201,794,687",2017-09-20
407,17109,06,09,19,26,34,05,07,"4,242,085,788",6,"6,758,620",95,"76,612","202,094,126",2017-09-18
408,17108,01,04,15,21,22,04,09,"4,268,598,636",3,"10,000,000",49,"219,374","224,635,006",2017-09-16
409,17107,04,10,19,25,27,06,12,"4,256,486,299",2,"10,000,000",89,"91,858","203,030,002",2017-09-13
410,17106,09,12,18,23,29,02,04,"4,239,006,391",3,"10,000,000",76,"130,216","201,806,989",2017-09-11
411,17105,04,15,22,24,32,02,09,"4,224,981,560",2,"10,000,000",42,"268,351","224,525,720",2017-09-09
412,17104,09,11,22,27,30,09,11,"4,191,982,211",3,"9,662,472",192,"36,073","200,139,054",2017-09-06
413,17103,04,19,20,24,29,03,04,"4,188,619,608",2,"10,000,000",53,"173,350","199,164,249",2017-09-04
414,17102,01,12,23,24,29,08,12,"4,163,837,399",2,"10,000,000",55,"213,587","224,707,432",2017-09-02
415,17101,05,15,21,25,29,05,08,"4,125,812,710",18,"5,495,812",164,"31,641","200,305,918",2017-08-30
416,17100,02,05,18,19,31,01,09,"4,228,046,475",0,0,71,"119,712","199,482,458",2017-08-28
417,17099,08,09,17,18,24,03,07,"4,185,748,073",1,"10,000,000",53,"184,138","221,193,415",2017-08-26
418,17098,06,09,17,30,35,10,11,"4,147,258,197",2,"10,000,000",68,"113,754","196,939,620",2017-08-23
419,17097,07,14,19,22,34,07,12,"4,126,211,909",1,"10,000,000",76,"125,007","196,473,148",2017-08-21
420,17096,03,07,09,17,28,04,12,"4,090,375,935",1,"10,000,000",95,"107,135","208,897,903",2017-08-19
421,17095,15,32,33,34,35,03,12,"4,049,665,155",10,"6,540,496",942,"15,000","201,396,755",2017-08-16
422,17094,03,05,08,29,33,04,08,"4,085,529,699",4,"7,965,144",97,"79,496","199,415,092",2017-08-14
423,17093,05,06,17,21,29,02,04,"4,092,641,538",5,"9,617,428",74,"145,415","221,236,141",2017-08-12
424,17092,03,07,09,17,34,04,05,"4,088,257,898",0,0,47,"163,459","195,744,671",2017-08-09
425,17091,01,05,07,16,19,03,12,"4,051,343,402",0,0,61,"153,078","195,484,927",2017-08-07
426,17090,03,06,15,22,35,09,11,"4,007,843,515",1,"10,000,000",48,"223,443","213,149,992",2017-08-05
427,17089,03,05,06,15,18,03,10,"3,963,658,497",5,"7,918,368",117,"63,221","195,804,666",2017-08-02
428,17088,05,28,31,34,35,08,09,"3,970,858,480",3,"10,000,000",55,"175,572","197,682,581",2017-07-31
429,17087,03,14,21,29,35,02,06,"3,955,355,946",1,"10,000,000",66,"162,144","217,653,411",2017-07-29
430,17086,12,15,18,22,31,01,08,"3,912,253,586",12,"6,160,458",86,"98,697","197,778,070",2017-07-26
431,17085,09,13,14,25,30,02,05,"3,965,099,359",7,"6,665,765",237,"38,310","196,537,555",2017-07-24
432,17084,06,11,14,21,31,09,12,"3,995,626,666",0,0,46,"233,159","212,546,263",2017-07-22
433,17083,02,05,14,22,34,03,09,"3,942,194,219",1,"10,000,000",67,"135,916","196,082,394",2017-07-19
434,17082,05,13,20,21,25,08,09,"3,905,756,159",2,"10,000,000",42,"193,952","195,165,466",2017-07-17
435,17081,02,12,15,20,34,01,06,"3,886,662,218",3,"10,000,000",46,"230,358","214,440,906",2017-07-15
436,17080,08,10,21,30,31,02,05,"3,863,295,763",4,"9,890,573",102,"72,884","195,562,828",2017-07-12
437,17079,01,17,19,32,33,02,11,"3,858,398,294",8,"6,846,376",101,"83,791","195,650,788",2017-07-10
438,17078,04,05,27,31,34,03,06,"3,885,958,972",2,"10,000,000",67,"159,068","215,807,962",2017-07-08
439,17077,01,03,04,25,31,06,09,"3,854,394,416",0,0,54,"157,657","199,482,288",2017-07-05
440,17076,02,07,25,30,35,07,12,"3,809,067,958",2,"10,000,000",41,"224,809","200,022,206",2017-07-03
441,17075,05,11,16,18,35,01,06,"3,798,166,893",3,"10,000,000",45,"219,558","221,784,822",2017-07-01
442,17074,08,10,11,13,17,08,11,"3,790,728,402",0,0,59,"159,161","204,843,047",2017-06-28
443,17073,07,18,28,31,33,01,02,"3,744,836,916",3,"10,000,000",43,"238,884","204,516,994",2017-06-26
444,17072,01,03,29,32,34,02,05,"3,724,273,122",1,"10,000,000",33,"346,418","228,833,631",2017-06-24
445,17071,01,04,11,14,33,05,07,"3,673,649,899",3,"10,000,000",70,"136,845","210,213,519",2017-06-21
446,17070,06,16,18,26,30,02,03,"3,663,920,573",4,"10,000,000",69,"136,834","207,995,131",2017-06-19
447,17069,10,16,20,23,32,08,11,"3,655,686,532",2,"10,000,000",66,"151,488","228,473,387",2017-06-17
448,17068,07,08,19,24,27,06,07,"3,622,286,671",1,"10,000,000",113,"64,040","209,829,116",2017-06-14
449,17067,10,17,18,32,35,10,11,"3,602,210,395",2,"10,000,000",134,"66,107","212,851,692",2017-06-12
450,17066,11,15,23,26,30,02,11,"3,583,202,521",4,"10,000,000",77,"140,834","231,593,730",2017-06-10
451,17065,05,11,12,19,28,05,12,"3,572,736,762",8,"7,305,373",82,"106,135","213,256,921",2017-06-07
452,17064,01,08,20,27,30,03,04,"3,591,742,938",2,"10,000,000",78,"116,875","211,131,212",2017-06-05
453,17063,18,21,22,24,29,05,11,"3,561,778,733",11,"6,287,758",281,"24,867","234,932,394",2017-06-03
454,17062,01,04,06,08,28,08,12,"3,602,783,336",2,"10,000,000",57,"191,426","214,270,896",2017-05-31
455,17061,10,19,23,25,30,02,04,"3,568,226,863",1,"10,000,000",116,"65,013","208,653,050",2017-05-29
